58,16,
5202,12288,
47,78,
97,22,
11118,6360,
11,64,
36,14,
9222,7328,
62,19,
22,74,
15984,6028,
13,37,
63,31,
7836,10116,
46,14,
17,95,
2048,4396,
68,22,
27,74,
5147,5598,
33,84,
90,68,
9996,10624,
64,39,
11,32,
16372,10838,
35,82,
63,22,
5530,5420,
46,76,
32,14,
15888,9432,
43,19,
31,45,
733,1707,
37,90,
44,23,
6418,8301,
11,48,
40,12,
15600,18416,
16,35,
27,12,
9996,14929,
51,13,
11,40,
12092,14309,
32,18,
21,46,
16450,15374,
14,64,
46,18,
19110,11410,
60,49,
33,99,
6681,11004,
26,58,
43,23,
1444,15036,
22,53,
53,14,
6686,12477,
66,13,
23,66,
4631,19251,
62,30,
13,36,
13407,13286,
68,14,
57,71,
7458,5684,
11,31,
64,41,
352,18381,
36,16,
14,27,
15030,19575,
17,50,
28,13,
3780,8310,
57,17,
32,64,
14053,12989,
69,21,
21,56,
4004,15495,
13,57,
51,22,
16160,14572,
14,19,
85,13,
7606,2748,
33,73,
54,15,
14495,9636,
27,76,
95,32,
6920,3000,
20,47,
30,19,
3110,4476,
31,11,
29,48,
6244,11292,
45,53,
97,17,
7032,1864,
18,52,
33,14,
19406,16572,
41,53,
91,34,
10865,7187,
12,30,
85,66,
13669,16196,
71,18,
13,41,
18103,4939,
14,63,
67,11,
6432,8854,
47,91,
53,33,
8859,10887,
48,12,
15,87,
2088,3852,
45,28,
27,51,
503,12197,
79,61,
33,88,
6318,8317,
72,33,
24,41,
4896,3234,
24,63,
65,20,
4749,5688,
96,80,
21,92,
3240,3296,
26,49,
60,26,
3526,13443,
50,13,
19,43,
17378,4631,
39,19,
29,44,
4495,13885,
60,24,
23,58,
319,9930,
22,47,
32,12,
11994,16369,
28,21,
18,44,
1734,3100,
79,36,
43,89,
9554,8171,
13,49,
40,18,
8820,1722,
98,53,
41,80,
9502,9418,
63,35,
11,48,
646,6476,
44,91,
63,41,
3484,6134,
89,41,
25,63,
4178,5580,
50,14,
56,76,
4798,6350,
40,79,
68,39,
7256,7469,
64,22,
27,74,
11428,7610,
15,40,
70,34,
8135,14496,
21,82,
61,11,
365,3408,
11,62,
66,23,
4797,18596,
40,13,
21,49,
19305,17526,
46,26,
13,29,
19340,1244,
40,69,
95,26,
8555,4141,
85,40,
15,22,
1960,1012,
71,16,
24,87,
7004,7045,
21,47,
77,19,
9296,5932,
19,44,
57,39,
3730,17550,
43,18,
36,57,
6741,560,
14,61,
70,27,
12156,9208,
65,27,
32,70,
10498,9966,
51,14,
19,67,
7451,17265,
33,58,
28,11,
11983,3389,
16,96,
91,37,
4868,6812,
27,51,
45,14,
3986,4076,
85,31,
55,98,
9550,8705,
31,65,
45,18,
7744,17529,
71,79,
15,98,
4053,8006,
82,19,
56,71,
4628,5018,
24,77,
98,69,
3954,7532,
41,17,
32,61,
3526,17242,
30,81,
40,17,
3440,3100,
28,19,
24,80,
4240,7592,
21,58,
78,35,
1218,838,
31,52,
41,21,
315,17355,
49,16,
13,59,
18203,4190,
93,58,
34,68,
5037,4826,
12,21,
77,23,
7438,3406,
17,38,
36,12,
14023,19570,
41,20,
13,45,
12692,12660,
33,56,
49,18,
6386,18202,
49,14,
16,59,
18649,18798,
71,75,
83,14,
6237,6220,
11,71,
43,13,
6580,3400,
59,18,
34,75,
16107,6308,
15,44,
61,29,
12387,5353,
51,26,
40,67,
15630,6845,
59,22,
62,89,
3619,4380,
14,27,
55,30,
6473,5069,
75,13,
17,65,
6400,12236,
16,76,
45,28,
3786,5724,
18,58,
76,36,
18338,16978,
61,16,
28,63,
16966,3636,
51,29,
21,40,
16031,2166,
48,15,
38,69,
5240,14594,
21,66,
65,25,
10512,18802,
51,29,
31,60,
8902,15061,
73,11,
12,58,
10144,6524,
33,13,
13,64,
15359,12471,
43,22,
25,60,
12175,17320,
18,50,
71,41,
16553,13463,
50,17,
24,52,
11480,11116,
57,15,
18,43,
8951,14314,
26,54,
38,15,
5416,10628,
17,85,
80,72,
5477,6393,
54,97,
80,14,
11264,10376,
53,28,
11,26,
1013,1018,
36,70,
54,17,
16964,11094,
12,53,
73,38,
8472,7762,
24,59,
85,25,
6433,4593,
39,72,
88,21,
2782,3297,
94,27,
63,88,
2833,3540,
39,30,
16,96,
3773,10602,
24,57,
73,39,
6423,9389,
45,85,
85,14,
8285,6563,
33,99,
84,45,
3630,8613,
66,28,
28,64,
7960,11400,
51,18,
14,31,
14492,18596,
13,47,
78,21,
653,1802,
16,68,
32,28,
736,1832,
58,26,
26,60,
1312,16154,
18,58,
64,20,
4330,6026,
52,35,
17,39,
17129,8475,
35,18,
22,53,
5559,14388,
-1,-1,
-1,-1,
-1,-1
